,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
11291,8,2,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.069565,345,6,0.069565
6966,20,10,ips,learning_rate:3.0,cover:8:psi:0.1:ips,0.7975,2000,240,0.7975
11207,8,2,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.078261,345,6,0.078261
5104,16,10,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,0.8805,2000,64,0.8805
8626,3,2,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.23373,3196,36,0.23373
2708,12,10,mtr,learning_rate:0.01,cover:8:psi:0:nounif:mtr,0.725,2000,216,0.725
11205,8,2,ips,learning_rate:0.1,cover:16:psi:0.1:ips,0.098551,345,6,0.098551
8729,3,2,dr,learning_rate:3.0,cover:4:psi:0:nounif:dr,0.194618,3196,36,0.194618
3191,14,10,mtr,learning_rate:3.0,epsilon:0.05:mtr,0.859,2000,76,0.859
1488,11,3,dr,learning_rate:0.1,cover:4:psi:0.01:dr,0.1872,625,4,0.1872
6855,20,10,ips,learning_rate:1.0,cover:8:psi:0:ips,0.791,2000,240,0.791
4331,16,10,mtr,learning_rate:1.0,bag:8:mtr,0.869,2000,64,0.869
5561,18,10,mtr,learning_rate:10.0,cover:1:nounif:mtr,0.772,2000,6,0.772
1001,10,4,mtr,learning_rate:0.001,cover:16:psi:1.0:nounif:mtr,0.5,148,18,0.5
3268,14,10,ips,learning_rate:1.0,bag:4:ips,0.884,2000,76,0.884
3348,14,10,dr,learning_rate:1.0,bag:2:greedify:dr,0.844,2000,76,0.844
11148,8,2,ips,learning_rate:0.03,cover:16:psi:0.01:ips,0.069565,345,6,0.069565
3680,14,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.884,2000,76,0.884
1380,11,3,dr,learning_rate:0.1,cover:1:dr,0.1824,625,4,0.1824
10713,8,2,ips,learning_rate:0.01,cover:4:psi:0.01:ips,0.072464,345,6,0.072464
6879,20,10,ips,learning_rate:0.3,cover:8:psi:0:nounif:ips,0.784,2000,240,0.784
9031,3,2,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,0.276596,3196,36,0.276596
6295,20,10,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.7065,2000,240,0.7065
10473,8,2,ips,learning_rate:0.03,bag:4:ips,0.049275,345,6,0.049275
8830,3,2,mtr,learning_rate:0.1,cover:4:psi:0.1:nounif:mtr,0.222153,3196,36,0.222153
2639,12,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.761,2000,216,0.761
2585,12,10,mtr,learning_rate:1.0,cover:4:psi:0.1:mtr,0.718,2000,216,0.718
1161,11,3,dr,learning_rate:0.03,bag:2:dr,0.1504,625,4,0.1504
7734,21,4,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.203704,1728,6,0.203704
8289,21,4,ips,learning_rate:0.1,cover:16:psi:1.0:nounif:ips,0.385417,1728,6,0.385417
1784,11,3,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.2512,625,4,0.2512
10575,8,2,ips,learning_rate:0.003,bag:4:greedify:ips,0.026087,345,6,0.026087
8427,3,2,ips,learning_rate:0.3,bag:2:ips,0.266583,3196,36,0.266583
793,10,4,ips,learning_rate:0.03,cover:8:psi:1.0:nounif:ips,0.466216,148,18,0.466216
8619,3,2,ips,learning_rate:1.0,bag:16:greedify:ips,0.298811,3196,36,0.298811
2632,12,10,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.8395,2000,216,0.8395
9749,6,26,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.92845,20000,16,0.92845
5257,18,10,ips,learning_rate:1.0,epsilon:0.05:ips,0.8655,2000,6,0.8655
7374,21,4,ips,learning_rate:0.3,epsilon:0.1:ips,0.236111,1728,6,0.236111
2504,12,10,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.685,2000,216,0.685
4777,16,10,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,0.881,2000,64,0.881
6174,18,10,dr,learning_rate:1.0,cover:16:psi:1.0:dr,0.797,2000,6,0.797
9139,3,2,mtr,learning_rate:10.0,cover:16:psi:0:mtr,0.241865,3196,36,0.241865
918,10,4,dr,learning_rate:0.001,cover:16:psi:0.1:dr,0.304054,148,18,0.304054
5143,16,10,ips,learning_rate:3.0,cover:16:psi:1.0:ips,0.8725,2000,64,0.8725
6197,18,10,mtr,learning_rate:0.1,cover:16:psi:1.0:nounif:mtr,0.8645,2000,6,0.8645
4290,16,10,dr,learning_rate:0.01,bag:4:dr,0.854,2000,64,0.854
5602,18,10,ips,learning_rate:0.1,cover:4:psi:0:nounif:ips,0.8265,2000,6,0.8265
9503,6,26,dr,learning_rate:3.0,bag:4:dr,0.80915,20000,16,0.80915
382,10,4,ips,learning_rate:0.003,cover:4:psi:0:ips,0.317568,148,18,0.317568
2148,12,10,dr,learning_rate:0.3,epsilon:0.05:dr,0.762,2000,216,0.762
2815,12,10,ips,learning_rate:0.01,cover:8:psi:0.1:nounif:ips,0.725,2000,216,0.725
4015,14,10,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,0.878,2000,76,0.878
5369,18,10,mtr,learning_rate:3.0,bag:8:mtr,0.612,2000,6,0.612
2061,11,3,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.1824,625,4,0.1824
3409,14,10,ips,learning_rate:10.0,bag:8:greedify:ips,0.8815,2000,76,0.8815
10895,8,2,dr,learning_rate:0.001,cover:8:psi:0:nounif:dr,0.014493,345,6,0.014493
2316,12,10,dr,learning_rate:3.0,bag:2:greedify:dr,0.5135,2000,216,0.5135
10510,8,2,mtr,learning_rate:1.0,bag:8:mtr,0.034783,345,6,0.034783
3905,14,10,mtr,learning_rate:0.01,cover:8:psi:1.0:nounif:mtr,0.892,2000,76,0.892
1254,11,3,dr,learning_rate:3.0,bag:16:dr,0.1648,625,4,0.1648
11227,8,2,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,0.037681,345,6,0.037681
2961,12,10,dr,learning_rate:1.0,cover:16:psi:0.01:dr,0.737,2000,216,0.737
7258,20,10,mtr,learning_rate:0.3,cover:16:psi:1.0:nounif:mtr,0.85,2000,240,0.85
1359,11,3,dr,learning_rate:1.0,bag:16:greedify:dr,0.144,625,4,0.144
4202,16,10,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.8605,2000,64,0.8605
6874,20,10,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,0.795,2000,240,0.795
3429,14,10,dr,learning_rate:1.0,bag:16:greedify:dr,0.8645,2000,76,0.8645
9246,3,2,ips,learning_rate:10.0,cover:16:psi:0.1:ips,0.260951,3196,36,0.260951
5345,18,10,mtr,learning_rate:10.0,bag:4:mtr,0.6235,2000,6,0.6235
4897,16,10,ips,learning_rate:1.0,cover:8:psi:0.1:nounif:ips,0.865,2000,64,0.865
9925,6,26,mtr,learning_rate:0.03,cover:8:psi:0:nounif:mtr,0.94505,20000,16,0.94505
5588,18,10,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.81,2000,6,0.81
8355,3,2,ips,learning_rate:10.0,epsilon:0.02:ips,0.291927,3196,36,0.291927
5850,18,10,dr,learning_rate:1.0,cover:8:psi:0.01:dr,0.7615,2000,6,0.7615
10524,8,2,ips,learning_rate:0.01,bag:16:ips,0.072464,345,6,0.072464
8922,3,2,ips,learning_rate:10.0,cover:8:psi:0:ips,0.253129,3196,36,0.253129
4047,14,10,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.8835,2000,76,0.8835
5880,18,10,dr,learning_rate:3.0,cover:8:psi:0.01:nounif:dr,0.6725,2000,6,0.6725
4121,14,10,mtr,learning_rate:0.01,cover:16:psi:1.0:nounif:mtr,0.882,2000,76,0.882
6614,20,10,dr,learning_rate:3.0,cover:1:nounif:dr,0.6775,2000,240,0.6775
5803,18,10,ips,learning_rate:10.0,cover:8:psi:0:ips,0.859,2000,6,0.859
6085,18,10,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,0.8295,2000,6,0.8295
4765,16,10,ips,learning_rate:3.0,cover:8:psi:0:ips,0.8835,2000,64,0.8835
3093,12,10,dr,learning_rate:0.3,cover:16:psi:1.0:nounif:dr,0.5215,2000,216,0.5215
3694,14,10,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.881,2000,76,0.881
2375,12,10,mtr,learning_rate:10.0,bag:8:greedify:mtr,0.6265,2000,216,0.6265
9668,6,26,dr,learning_rate:10.0,bag:16:greedify:dr,0.78695,20000,16,0.78695
6612,20,10,ips,learning_rate:1.0,cover:1:nounif:ips,0.795,2000,240,0.795
1227,11,3,dr,learning_rate:3.0,bag:8:dr,0.1904,625,4,0.1904
1334,11,3,mtr,learning_rate:1.0,bag:8:greedify:mtr,0.1216,625,4,0.1216
182,10,4,mtr,learning_rate:1.0,bag:8:mtr,0.27027,148,18,0.27027
7800,21,4,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.208912,1728,6,0.208912
7629,21,4,ips,learning_rate:0.001,cover:1:nounif:ips,0.164352,1728,6,0.164352
8918,3,2,dr,learning_rate:3.0,cover:8:psi:0:dr,0.241239,3196,36,0.241239
10329,8,2,ips,learning_rate:0.001,epsilon:0:ips,0.011594,345,6,0.011594
10042,6,26,mtr,learning_rate:1.0,cover:8:psi:0.1:nounif:mtr,0.9489,20000,16,0.9489
6086,18,10,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,0.816,2000,6,0.816
5087,16,10,mtr,learning_rate:1.0,cover:16:psi:0.1:mtr,0.886,2000,64,0.886
4379,16,10,mtr,learning_rate:0.1,bag:2:greedify:mtr,0.8635,2000,64,0.8635
1680,11,3,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,0.1072,625,4,0.1072
8675,3,2,dr,learning_rate:3.0,cover:1:nounif:dr,0.194618,3196,36,0.194618
8515,3,2,mtr,learning_rate:3.0,bag:16:mtr,0.241865,3196,36,0.241865
4070,14,10,mtr,learning_rate:0.03,cover:16:psi:0.1:nounif:mtr,0.88,2000,76,0.88
3151,14,10,ips,learning_rate:0.03,epsilon:0.02:ips,0.893,2000,76,0.893
10597,8,2,mtr,learning_rate:10.0,bag:4:greedify:mtr,0.023188,345,6,0.023188
4642,16,10,ips,learning_rate:0.01,cover:4:psi:0.1:ips,0.8795,2000,64,0.8795
5477,18,10,mtr,learning_rate:3.0,bag:8:greedify:mtr,0.6675,2000,6,0.6675
10619,8,2,dr,learning_rate:3.0,bag:8:greedify:dr,0.031884,345,6,0.031884
1567,11,3,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.2224,625,4,0.2224
479,10,4,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.209459,148,18,0.209459
9049,3,2,mtr,learning_rate:0.3,cover:8:psi:0.1:nounif:mtr,0.211827,3196,36,0.211827
5906,18,10,mtr,learning_rate:1.0,cover:8:psi:0.1:mtr,0.8375,2000,6,0.8375
2911,12,10,ips,learning_rate:3.0,cover:16:psi:0:ips,0.8055,2000,216,0.8055
4348,16,10,ips,learning_rate:0.03,bag:16:ips,0.89,2000,64,0.89
6912,20,10,ips,learning_rate:3.0,cover:8:psi:0.01:ips,0.766,2000,240,0.766
5691,18,10,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.7855,2000,6,0.7855
6450,20,10,ips,learning_rate:1.0,bag:16:ips,0.824,2000,240,0.824
957,10,4,dr,learning_rate:0.1,cover:16:psi:0.1:nounif:dr,0.148649,148,18,0.148649
8210,21,4,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.194444,1728,6,0.194444
6992,20,10,dr,learning_rate:3.0,cover:8:psi:0.1:nounif:dr,0.6315,2000,240,0.6315
10884,8,2,ips,learning_rate:0.3,cover:8:psi:0:ips,0.098551,345,6,0.098551
7557,21,4,ips,learning_rate:0.03,bag:8:greedify:ips,0.163773,1728,6,0.163773
7181,20,10,dr,learning_rate:3.0,cover:16:psi:0.1:dr,0.7605,2000,240,0.7605
580,10,4,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.540541,148,18,0.540541
2262,12,10,dr,learning_rate:3.0,bag:8:dr,0.566,2000,216,0.566
5359,18,10,ips,learning_rate:0.1,bag:8:ips,0.8495,2000,6,0.8495
4355,16,10,mtr,learning_rate:0.3,bag:16:mtr,0.845,2000,64,0.845
3702,14,10,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.883,2000,76,0.883
4549,16,10,ips,learning_rate:3.0,cover:4:psi:0:ips,0.887,2000,64,0.887
9560,6,26,dr,learning_rate:10.0,bag:16:dr,0.82575,20000,16,0.82575
10330,8,2,mtr,learning_rate:0.001,epsilon:0:mtr,0.02029,345,6,0.02029
871,10,4,ips,learning_rate:0.01,cover:16:psi:0.01:ips,0.385135,148,18,0.385135
11223,8,2,ips,learning_rate:0.003,cover:16:psi:0.1:nounif:ips,0.031884,345,6,0.031884
10567,8,2,mtr,learning_rate:3.0,bag:2:greedify:mtr,0.031884,345,6,0.031884
7140,20,10,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,0.8,2000,240,0.8
8220,21,4,ips,learning_rate:10.0,cover:16:psi:0.1:ips,0.237847,1728,6,0.237847
2451,12,10,dr,learning_rate:3.0,cover:1:nounif:dr,0.579,2000,216,0.579
10666,8,2,mtr,learning_rate:0.1,cover:4:psi:0:mtr,0.092754,345,6,0.092754
5714,18,10,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.8245,2000,6,0.8245
7996,21,4,mtr,learning_rate:0.3,cover:8:psi:0.1:mtr,0.21875,1728,6,0.21875
4974,16,10,dr,learning_rate:0.3,cover:16:psi:0:dr,0.8875,2000,64,0.8875
2105,12,10,mtr,learning_rate:10.0,epsilon:0:mtr,0.5895,2000,216,0.5895
5749,18,10,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.8375,2000,6,0.8375
212,10,4,mtr,learning_rate:3.0,bag:16:mtr,0.175676,148,18,0.175676
1977,11,3,dr,learning_rate:0.3,cover:16:psi:0.1:dr,0.168,625,4,0.168
9134,3,2,dr,learning_rate:3.0,cover:16:psi:0:dr,0.241239,3196,36,0.241239
10828,8,2,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.142029,345,6,0.142029
4016,14,10,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,0.883,2000,76,0.883
11075,8,2,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,0.063768,345,6,0.063768
10180,6,26,mtr,learning_rate:3.0,cover:16:psi:0.01:mtr,0.93715,20000,16,0.93715
8129,21,4,dr,learning_rate:0.3,cover:16:psi:0:nounif:dr,0.097222,1728,6,0.097222
1732,11,3,ips,learning_rate:0.1,cover:8:psi:0.01:nounif:ips,0.1968,625,4,0.1968
9816,6,26,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.946,20000,16,0.946
11206,8,2,mtr,learning_rate:0.1,cover:16:psi:0.1:mtr,0.098551,345,6,0.098551
3371,14,10,mtr,learning_rate:0.1,bag:4:greedify:mtr,0.857,2000,76,0.857
8112,21,4,ips,learning_rate:10.0,cover:16:psi:0:ips,0.207755,1728,6,0.207755
1979,11,3,mtr,learning_rate:0.3,cover:16:psi:0.1:mtr,0.272,625,4,0.272
5262,18,10,dr,learning_rate:10.0,epsilon:0.05:dr,0.8645,2000,6,0.8645
6666,20,10,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.793,2000,240,0.793
2346,12,10,dr,learning_rate:10.0,bag:4:greedify:dr,0.538,2000,216,0.538
31,10,4,ips,learning_rate:0.003,epsilon:0.02:ips,0.141892,148,18,0.141892
4107,14,10,dr,learning_rate:3.0,cover:16:psi:1.0:dr,0.8855,2000,76,0.8855
7354,21,4,mtr,learning_rate:3.0,epsilon:0.05:mtr,0.144097,1728,6,0.144097
6373,20,10,mtr,learning_rate:3.0,bag:2:mtr,0.753,2000,240,0.753
2874,12,10,dr,learning_rate:0.1,cover:8:psi:1.0:nounif:dr,0.501,2000,216,0.501
9859,6,26,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.8973,20000,16,0.8973
1277,11,3,mtr,learning_rate:0.3,bag:2:greedify:mtr,0.1104,625,4,0.1104
4872,16,10,dr,learning_rate:3.0,cover:8:psi:0.1:dr,0.889,2000,64,0.889
7751,21,4,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.097801,1728,6,0.097801
2545,12,10,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.694,2000,216,0.694
1670,11,3,mtr,learning_rate:0.003,cover:8:psi:0:nounif:mtr,0.168,625,4,0.168
548,10,4,mtr,learning_rate:0.01,cover:4:psi:1.0:mtr,0.554054,148,18,0.554054
9670,6,26,mtr,learning_rate:10.0,bag:16:greedify:mtr,0.7702,20000,16,0.7702
4368,16,10,dr,learning_rate:0.003,bag:2:greedify:dr,0.872,2000,64,0.872
3123,14,10,dr,learning_rate:0.03,epsilon:0:dr,0.852,2000,76,0.852
6398,20,10,dr,learning_rate:3.0,bag:4:dr,0.747,2000,240,0.747
1186,11,3,ips,learning_rate:0.01,bag:4:ips,0.216,625,4,0.216
3017,12,10,mtr,learning_rate:1.0,cover:16:psi:0.1:mtr,0.7605,2000,216,0.7605
112,10,4,ips,learning_rate:0.003,bag:2:ips,0.141892,148,18,0.141892
9399,6,26,ips,learning_rate:10.0,epsilon:0.02:ips,0.9463,20000,16,0.9463
7829,21,4,dr,learning_rate:0.1,cover:4:psi:1.0:dr,0.22338,1728,6,0.22338
512,10,4,mtr,learning_rate:10.0,cover:4:psi:0.1:mtr,0.439189,148,18,0.439189
5911,18,10,ips,learning_rate:10.0,cover:8:psi:0.1:ips,0.8375,2000,6,0.8375
4318,16,10,ips,learning_rate:0.01,bag:8:ips,0.8885,2000,64,0.8885
10679,8,2,dr,learning_rate:0.001,cover:4:psi:0:nounif:dr,0.014493,345,6,0.014493
9909,6,26,ips,learning_rate:3.0,cover:8:psi:0:ips,0.9405,20000,16,0.9405
7426,21,4,mtr,learning_rate:0.1,bag:4:mtr,0.104745,1728,6,0.104745
7330,21,4,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.116319,1728,6,0.116319
4715,16,10,mtr,learning_rate:10.0,cover:4:psi:1.0:mtr,0.8855,2000,64,0.8855
8380,3,2,mtr,learning_rate:3.0,epsilon:0.05:mtr,0.203379,3196,36,0.203379
6479,20,10,dr,learning_rate:3.0,bag:2:greedify:dr,0.681,2000,240,0.681
3381,14,10,dr,learning_rate:10.0,bag:4:greedify:dr,0.8885,2000,76,0.8885
2477,12,10,mtr,learning_rate:1.0,cover:4:psi:0:mtr,0.7035,2000,216,0.7035
5984,18,10,mtr,learning_rate:0.3,cover:8:psi:1.0:nounif:mtr,0.8435,2000,6,0.8435
2819,12,10,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.741,2000,216,0.741
2663,12,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.7955,2000,216,0.7955
4764,16,10,dr,learning_rate:3.0,cover:8:psi:0:dr,0.885,2000,64,0.885
8760,3,2,ips,learning_rate:10.0,cover:4:psi:0.01:ips,0.267835,3196,36,0.267835
1544,11,3,mtr,learning_rate:0.1,cover:4:psi:0.1:mtr,0.256,625,4,0.256
3741,14,10,dr,learning_rate:0.01,cover:8:psi:0:nounif:dr,0.8705,2000,76,0.8705
1302,11,3,dr,learning_rate:0.3,bag:4:greedify:dr,0.128,625,4,0.128
9204,3,2,ips,learning_rate:0.03,cover:16:psi:0.01:nounif:ips,0.178974,3196,36,0.178974
1942,11,3,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,0.2096,625,4,0.2096
9371,6,26,dr,learning_rate:10.0,epsilon:0:dr,0.72835,20000,16,0.72835
6137,18,10,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,0.8195,2000,6,0.8195
6762,20,10,ips,learning_rate:0.01,cover:4:psi:0.1:nounif:ips,0.808,2000,240,0.808
655,10,4,ips,learning_rate:0.01,cover:8:psi:0.01:ips,0.371622,148,18,0.371622
85,10,4,ips,learning_rate:0.003,epsilon:0.1:ips,0.256757,148,18,0.256757
7476,21,4,ips,learning_rate:0.03,bag:16:ips,0.195023,1728,6,0.195023
6938,20,10,dr,learning_rate:3.0,cover:8:psi:0.01:nounif:dr,0.673,2000,240,0.673
11259,8,2,ips,learning_rate:0.1,cover:16:psi:1.0:ips,0.13913,345,6,0.13913
4933,16,10,ips,learning_rate:0.001,cover:8:psi:1.0:nounif:ips,0.8865,2000,64,0.8865
10286,6,26,dr,learning_rate:3.0,cover:16:psi:1.0:dr,0.92615,20000,16,0.92615
7743,21,4,ips,learning_rate:0.01,cover:4:psi:0.01:nounif:ips,0.168403,1728,6,0.168403
1246,11,3,ips,learning_rate:0.1,bag:16:ips,0.2672,625,4,0.2672
2602,12,10,ips,learning_rate:0.03,cover:4:psi:0.1:nounif:ips,0.717,2000,216,0.717
229,10,4,ips,learning_rate:0.1,bag:2:greedify:ips,0.243243,148,18,0.243243
6585,20,10,ips,learning_rate:1.0,cover:1:ips,0.791,2000,240,0.791
5130,16,10,dr,learning_rate:0.03,cover:16:psi:1.0:dr,0.893,2000,64,0.893
6746,20,10,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.757,2000,240,0.757
9855,6,26,ips,learning_rate:3.0,cover:4:psi:1.0:ips,0.9351,20000,16,0.9351
4930,16,10,ips,learning_rate:10.0,cover:8:psi:1.0:ips,0.884,2000,64,0.884
6779,20,10,dr,learning_rate:10.0,cover:4:psi:0.1:nounif:dr,0.654,2000,240,0.654
8514,3,2,ips,learning_rate:3.0,bag:16:ips,0.296308,3196,36,0.296308
4995,16,10,dr,learning_rate:0.03,cover:16:psi:0:nounif:dr,0.822,2000,64,0.822
10565,8,2,dr,learning_rate:3.0,bag:2:greedify:dr,0.028986,345,6,0.028986
979,10,4,ips,learning_rate:0.01,cover:16:psi:1.0:ips,0.398649,148,18,0.398649
2962,12,10,ips,learning_rate:1.0,cover:16:psi:0.01:ips,0.808,2000,216,0.808
6802,20,10,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.802,2000,240,0.802
9693,6,26,ips,learning_rate:3.0,cover:4:psi:0:ips,0.9398,20000,16,0.9398
9261,3,2,ips,learning_rate:0.1,cover:16:psi:0.1:nounif:ips,0.193054,3196,36,0.193054
10020,6,26,ips,learning_rate:10.0,cover:8:psi:0.1:ips,0.9321,20000,16,0.9321
158,10,4,mtr,learning_rate:3.0,bag:4:mtr,0.101351,148,18,0.101351
7830,21,4,ips,learning_rate:0.1,cover:4:psi:1.0:ips,0.321181,1728,6,0.321181
9297,3,2,ips,learning_rate:3.0,cover:16:psi:1.0:ips,0.271902,3196,36,0.271902
5100,16,10,dr,learning_rate:0.01,cover:16:psi:0.1:nounif:dr,0.8855,2000,64,0.8855
1059,11,3,dr,learning_rate:0.3,epsilon:0:dr,0.1072,625,4,0.1072
8166,21,4,ips,learning_rate:10.0,cover:16:psi:0.01:ips,0.204282,1728,6,0.204282
10739,8,2,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.011594,345,6,0.011594
6934,20,10,mtr,learning_rate:0.3,cover:8:psi:0.01:nounif:mtr,0.809,2000,240,0.809
3673,14,10,ips,learning_rate:1.0,cover:4:psi:1.0:ips,0.8855,2000,76,0.8855
4402,16,10,ips,learning_rate:0.03,bag:4:greedify:ips,0.881,2000,64,0.881
3793,14,10,ips,learning_rate:0.003,cover:8:psi:0.01:nounif:ips,0.8805,2000,76,0.8805
6696,20,10,ips,learning_rate:3.0,cover:4:psi:0.01:ips,0.7725,2000,240,0.7725
10287,6,26,ips,learning_rate:3.0,cover:16:psi:1.0:ips,0.93135,20000,16,0.93135
9762,6,26,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.94645,20000,16,0.94645
1672,11,3,ips,learning_rate:0.01,cover:8:psi:0:nounif:ips,0.1184,625,4,0.1184
6962,20,10,dr,learning_rate:1.0,cover:8:psi:0.1:dr,0.766,2000,240,0.766
