,ds,na,cb_type,lr,algo,loss,sz,nf,rawloss
7780,21,4,mtr,learning_rate:0.3,cover:4:psi:0.1:mtr,0.214699,1728,6,0.214699
7157,20,10,dr,learning_rate:10.0,cover:16:psi:0.01:nounif:dr,0.659,2000,240,0.659
9982,6,26,mtr,learning_rate:0.1,cover:8:psi:0.01:nounif:mtr,0.9472,20000,16,0.9472
7075,20,10,mtr,learning_rate:3.0,cover:16:psi:0:mtr,0.81,2000,240,0.81
6268,20,10,mtr,learning_rate:10.0,epsilon:0:mtr,0.6795,2000,240,0.6795
6201,18,10,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.725,2000,6,0.725
4437,16,10,dr,learning_rate:1.0,bag:8:greedify:dr,0.85,2000,64,0.85
10775,8,2,dr,learning_rate:0.3,cover:4:psi:0.1:dr,0.078261,345,6,0.078261
10987,8,2,mtr,learning_rate:0.03,cover:8:psi:0.1:mtr,0.092754,345,6,0.092754
5370,18,10,dr,learning_rate:10.0,bag:8:dr,0.7465,2000,6,0.7465
1518,11,3,dr,learning_rate:0.3,cover:4:psi:0.01:nounif:dr,0.1216,625,4,0.1216
3717,14,10,dr,learning_rate:0.03,cover:8:psi:0:dr,0.885,2000,76,0.885
9854,6,26,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.92715,20000,16,0.92715
1815,11,3,dr,learning_rate:0.3,cover:8:psi:1.0:dr,0.224,625,4,0.224
7211,20,10,dr,learning_rate:10.0,cover:16:psi:0.1:nounif:dr,0.668,2000,240,0.668
2132,12,10,mtr,learning_rate:10.0,epsilon:0.02:mtr,0.5395,2000,216,0.5395
767,10,4,mtr,learning_rate:0.03,cover:8:psi:1.0:mtr,0.432432,148,18,0.432432
10310,6,26,dr,learning_rate:1.0,cover:16:psi:1.0:nounif:dr,0.74155,20000,16,0.74155
1253,11,3,mtr,learning_rate:1.0,bag:16:mtr,0.1472,625,4,0.1472
4624,16,10,ips,learning_rate:0.3,cover:4:psi:0.01:nounif:ips,0.8795,2000,64,0.8795
9561,6,26,ips,learning_rate:10.0,bag:16:ips,0.95215,20000,16,0.95215
3566,14,10,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.8835,2000,76,0.8835
9773,6,26,dr,learning_rate:3.0,cover:4:psi:0.01:nounif:dr,0.7205,20000,16,0.7205
8596,3,2,mtr,learning_rate:3.0,bag:8:greedify:mtr,0.230288,3196,36,0.230288
345,10,4,dr,learning_rate:3.0,cover:1:dr,0.364865,148,18,0.364865
1632,11,3,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.168,625,4,0.168
636,10,4,dr,learning_rate:0.3,cover:8:psi:0:nounif:dr,0.148649,148,18,0.148649
5839,18,10,ips,learning_rate:0.01,cover:8:psi:0.01:ips,0.864,2000,6,0.864
2587,12,10,ips,learning_rate:3.0,cover:4:psi:0.1:ips,0.821,2000,216,0.821
4221,16,10,dr,learning_rate:1.0,epsilon:0.05:dr,0.8745,2000,64,0.8745
2397,12,10,dr,learning_rate:3.0,bag:16:greedify:dr,0.556,2000,216,0.556
7043,20,10,dr,learning_rate:1.0,cover:8:psi:1.0:nounif:dr,0.6775,2000,240,0.6775
904,10,4,ips,learning_rate:0.1,cover:16:psi:0.01:nounif:ips,0.209459,148,18,0.209459
1147,11,3,ips,learning_rate:3.0,epsilon:0.1:ips,0.2496,625,4,0.2496
8598,3,2,ips,learning_rate:10.0,bag:8:greedify:ips,0.294743,3196,36,0.294743
425,10,4,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.209459,148,18,0.209459
208,10,4,ips,learning_rate:1.0,bag:16:ips,0.358108,148,18,0.358108
10328,8,2,dr,learning_rate:0.001,epsilon:0:dr,0.011594,345,6,0.011594
547,10,4,ips,learning_rate:0.01,cover:4:psi:1.0:ips,0.486486,148,18,0.486486
4201,16,10,ips,learning_rate:10.0,epsilon:0.02:ips,0.8815,2000,64,0.8815
10537,8,2,mtr,learning_rate:1.0,bag:16:mtr,0.034783,345,6,0.034783
5870,18,10,mtr,learning_rate:0.03,cover:8:psi:0.01:nounif:mtr,0.8045,2000,6,0.8045
524,10,4,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.344595,148,18,0.344595
5018,16,10,mtr,learning_rate:0.003,cover:16:psi:0.01:mtr,0.8825,2000,64,0.8825
5016,16,10,dr,learning_rate:0.003,cover:16:psi:0.01:dr,0.887,2000,64,0.887
6153,18,10,dr,learning_rate:10.0,cover:16:psi:0.1:nounif:dr,0.704,2000,6,0.704
9562,6,26,mtr,learning_rate:10.0,bag:16:mtr,0.79435,20000,16,0.79435
8018,21,4,dr,learning_rate:0.1,cover:8:psi:0.1:nounif:dr,0.090856,1728,6,0.090856
5158,16,10,ips,learning_rate:0.03,cover:16:psi:1.0:nounif:ips,0.885,2000,64,0.885
2426,12,10,mtr,learning_rate:3.0,cover:1:mtr,0.489,2000,216,0.489
2425,12,10,ips,learning_rate:3.0,cover:1:ips,0.803,2000,216,0.803
2659,12,10,ips,learning_rate:0.1,cover:4:psi:1.0:nounif:ips,0.8075,2000,216,0.8075
2208,12,10,dr,learning_rate:3.0,bag:2:dr,0.586,2000,216,0.586
9913,6,26,mtr,learning_rate:10.0,cover:8:psi:0:mtr,0.92205,20000,16,0.92205
2003,11,3,mtr,learning_rate:0.1,cover:16:psi:0.1:nounif:mtr,0.2128,625,4,0.2128
10624,8,2,mtr,learning_rate:10.0,bag:8:greedify:mtr,0.049275,345,6,0.049275
10738,8,2,mtr,learning_rate:0.003,cover:4:psi:0.01:nounif:mtr,0.02029,345,6,0.02029
7831,21,4,mtr,learning_rate:0.1,cover:4:psi:1.0:mtr,0.322338,1728,6,0.322338
10246,6,26,mtr,learning_rate:0.01,cover:16:psi:0.1:nounif:mtr,0.9505,20000,16,0.9505
2667,12,10,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.505,2000,216,0.505
9881,6,26,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.7289,20000,16,0.7289
3125,14,10,mtr,learning_rate:0.03,epsilon:0:mtr,0.8645,2000,76,0.8645
4002,14,10,dr,learning_rate:10.0,cover:16:psi:0.01:dr,0.875,2000,76,0.875
3621,14,10,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.8785,2000,76,0.8785
1783,11,3,ips,learning_rate:0.03,cover:8:psi:0.1:nounif:ips,0.2352,625,4,0.2352
4026,14,10,dr,learning_rate:3.0,cover:16:psi:0.01:nounif:dr,0.8845,2000,76,0.8845
4802,16,10,mtr,learning_rate:0.003,cover:8:psi:0.01:mtr,0.887,2000,64,0.887
1226,11,3,mtr,learning_rate:1.0,bag:8:mtr,0.1248,625,4,0.1248
2761,12,10,ips,learning_rate:0.01,cover:8:psi:0.01:nounif:ips,0.673,2000,216,0.673
5718,18,10,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.691,2000,6,0.691
3582,14,10,dr,learning_rate:0.03,cover:4:psi:0.01:nounif:dr,0.8795,2000,76,0.8795
8073,21,4,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,0.412616,1728,6,0.412616
9242,3,2,dr,learning_rate:3.0,cover:16:psi:0.1:dr,0.241865,3196,36,0.241865
7735,21,4,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.183449,1728,6,0.183449
5804,18,10,mtr,learning_rate:10.0,cover:8:psi:0:mtr,0.841,2000,6,0.841
10132,6,26,mtr,learning_rate:0.001,cover:16:psi:0:nounif:mtr,0.9458,20000,16,0.9458
9660,6,26,ips,learning_rate:0.3,bag:16:greedify:ips,0.9466,20000,16,0.9466
10687,8,2,mtr,learning_rate:0.01,cover:4:psi:0:nounif:mtr,0.017391,345,6,0.017391
3961,14,10,ips,learning_rate:0.03,cover:16:psi:0:nounif:ips,0.8815,2000,76,0.8815
10538,8,2,dr,learning_rate:3.0,bag:16:dr,0.046377,345,6,0.046377
8861,3,2,dr,learning_rate:1.0,cover:4:psi:1.0:dr,0.25219,3196,36,0.25219
338,10,4,mtr,learning_rate:0.1,cover:1:mtr,0.364865,148,18,0.364865
4981,16,10,ips,learning_rate:3.0,cover:16:psi:0:ips,0.884,2000,64,0.884
3539,14,10,mtr,learning_rate:1.0,cover:4:psi:0:nounif:mtr,0.8775,2000,76,0.8775
3213,14,10,dr,learning_rate:1.0,epsilon:0.1:dr,0.882,2000,76,0.882
3766,14,10,ips,learning_rate:0.003,cover:8:psi:0.01:ips,0.8845,2000,76,0.8845
8810,3,2,dr,learning_rate:3.0,cover:4:psi:0.1:dr,0.246558,3196,36,0.246558
5924,18,10,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.833,2000,6,0.833
10932,8,2,ips,learning_rate:0.03,cover:8:psi:0.01:ips,0.069565,345,6,0.069565
1761,11,3,dr,learning_rate:0.3,cover:8:psi:0.1:dr,0.1712,625,4,0.1712
1568,11,3,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.2,625,4,0.2
6587,20,10,dr,learning_rate:3.0,cover:1:dr,0.7765,2000,240,0.7765
5172,16,10,dr,learning_rate:10.0,cover:16:psi:1.0:nounif:dr,0.873,2000,64,0.873
4297,16,10,ips,learning_rate:0.1,bag:4:ips,0.8825,2000,64,0.8825
2640,12,10,dr,learning_rate:3.0,cover:4:psi:1.0:dr,0.7215,2000,216,0.7215
4256,16,10,mtr,learning_rate:10.0,epsilon:0.1:mtr,0.839,2000,64,0.839
2291,12,10,mtr,learning_rate:3.0,bag:16:mtr,0.633,2000,216,0.633
7900,21,4,mtr,learning_rate:0.001,cover:8:psi:0:nounif:mtr,0.233796,1728,6,0.233796
987,10,4,dr,learning_rate:0.3,cover:16:psi:1.0:dr,0.358108,148,18,0.358108
7645,21,4,mtr,learning_rate:0.3,cover:1:nounif:mtr,0.090856,1728,6,0.090856
1464,11,3,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.1072,625,4,0.1072
11101,8,2,mtr,learning_rate:0.3,cover:16:psi:0:mtr,0.098551,345,6,0.098551
4213,16,10,ips,learning_rate:0.03,epsilon:0.05:ips,0.891,2000,64,0.891
2239,12,10,ips,learning_rate:10.0,bag:4:ips,0.785,2000,216,0.785
7100,20,10,dr,learning_rate:3.0,cover:16:psi:0:nounif:dr,0.676,2000,240,0.676
3583,14,10,ips,learning_rate:0.03,cover:4:psi:0.01:nounif:ips,0.883,2000,76,0.883
9963,6,26,ips,learning_rate:3.0,cover:8:psi:0.01:ips,0.93825,20000,16,0.93825
5417,18,10,mtr,learning_rate:0.3,bag:2:greedify:mtr,0.7105,2000,6,0.7105
10931,8,2,dr,learning_rate:0.03,cover:8:psi:0.01:dr,0.072464,345,6,0.072464
5531,18,10,mtr,learning_rate:3.0,cover:1:mtr,0.638,2000,6,0.638
7537,21,4,mtr,learning_rate:0.3,bag:4:greedify:mtr,0.094329,1728,6,0.094329
7643,21,4,dr,learning_rate:0.3,cover:1:nounif:dr,0.097222,1728,6,0.097222
7392,21,4,ips,learning_rate:0.01,bag:2:ips,0.195023,1728,6,0.195023
10021,6,26,mtr,learning_rate:10.0,cover:8:psi:0.1:mtr,0.92245,20000,16,0.92245
10410,8,2,ips,learning_rate:0.001,epsilon:0.1:ips,0.078261,345,6,0.078261
9296,3,2,dr,learning_rate:3.0,cover:16:psi:1.0:dr,0.255006,3196,36,0.255006
1445,11,3,mtr,learning_rate:3.0,cover:4:psi:0:mtr,0.2336,625,4,0.2336
6721,20,10,mtr,learning_rate:1.0,cover:4:psi:0.01:nounif:mtr,0.784,2000,240,0.784
2100,12,10,dr,learning_rate:3.0,epsilon:0:dr,0.579,2000,216,0.579
2832,12,10,dr,learning_rate:10.0,cover:8:psi:0.1:nounif:dr,0.4775,2000,216,0.4775
10229,6,26,dr,learning_rate:1.0,cover:16:psi:0.1:dr,0.92815,20000,16,0.92815
3886,14,10,ips,learning_rate:0.3,cover:8:psi:1.0:ips,0.886,2000,76,0.886
8702,3,2,dr,learning_rate:3.0,cover:4:psi:0:dr,0.249687,3196,36,0.249687
716,10,4,mtr,learning_rate:0.1,cover:8:psi:0.1:mtr,0.324324,148,18,0.324324
6344,20,10,dr,learning_rate:3.0,epsilon:0.1:dr,0.7425,2000,240,0.7425
5768,18,10,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.8445,2000,6,0.8445
5440,18,10,ips,learning_rate:0.1,bag:4:greedify:ips,0.846,2000,6,0.846
5809,18,10,ips,learning_rate:0.003,cover:8:psi:0:nounif:ips,0.821,2000,6,0.821
4718,16,10,mtr,learning_rate:0.001,cover:4:psi:1.0:nounif:mtr,0.8825,2000,64,0.8825
3951,14,10,dr,learning_rate:0.001,cover:16:psi:0:nounif:dr,0.8915,2000,76,0.8915
7503,21,4,ips,learning_rate:0.03,bag:2:greedify:ips,0.170718,1728,6,0.170718
585,10,4,dr,learning_rate:1.0,cover:4:psi:1.0:nounif:dr,0.243243,148,18,0.243243
8648,3,2,dr,learning_rate:3.0,cover:1:dr,0.244368,3196,36,0.244368
10308,6,26,ips,learning_rate:0.3,cover:16:psi:1.0:nounif:ips,0.9485,20000,16,0.9485
6474,20,10,ips,learning_rate:0.3,bag:2:greedify:ips,0.811,2000,240,0.811
4614,16,10,dr,learning_rate:0.01,cover:4:psi:0.01:nounif:dr,0.8605,2000,64,0.8605
5799,18,10,dr,learning_rate:3.0,cover:8:psi:0:dr,0.8095,2000,6,0.8095
325,10,4,ips,learning_rate:0.001,cover:1:ips,0.337838,148,18,0.337838
8863,3,2,mtr,learning_rate:1.0,cover:4:psi:1.0:mtr,0.271589,3196,36,0.271589
6911,20,10,dr,learning_rate:3.0,cover:8:psi:0.01:dr,0.7805,2000,240,0.7805
5923,18,10,ips,learning_rate:0.03,cover:8:psi:0.1:nounif:ips,0.82,2000,6,0.82
9695,6,26,dr,learning_rate:10.0,cover:4:psi:0:dr,0.9287,20000,16,0.9287
4163,16,10,mtr,learning_rate:0.1,epsilon:0:mtr,0.828,2000,64,0.828
7592,21,4,dr,learning_rate:1.0,bag:16:greedify:dr,0.094329,1728,6,0.094329
2178,12,10,dr,learning_rate:1.0,epsilon:0.1:dr,0.6585,2000,216,0.6585
5071,16,10,ips,learning_rate:0.003,cover:16:psi:0.1:ips,0.8755,2000,64,0.8755
3267,14,10,dr,learning_rate:1.0,bag:4:dr,0.883,2000,76,0.883
4442,16,10,mtr,learning_rate:3.0,bag:8:greedify:mtr,0.845,2000,64,0.845
1148,11,3,mtr,learning_rate:3.0,epsilon:0.1:mtr,0.2048,625,4,0.2048
8707,3,2,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.25,3196,36,0.25
6697,20,10,mtr,learning_rate:3.0,cover:4:psi:0.01:mtr,0.7915,2000,240,0.7915
456,10,4,dr,learning_rate:10.0,cover:4:psi:0.01:dr,0.297297,148,18,0.297297
8837,3,2,dr,learning_rate:3.0,cover:4:psi:0.1:nounif:dr,0.192115,3196,36,0.192115
5858,18,10,mtr,learning_rate:10.0,cover:8:psi:0.01:mtr,0.83,2000,6,0.83
7680,21,4,ips,learning_rate:10.0,cover:4:psi:0:ips,0.207755,1728,6,0.207755
7292,21,4,dr,learning_rate:0.3,epsilon:0:dr,0.097222,1728,6,0.097222
2508,12,10,dr,learning_rate:10.0,cover:4:psi:0:nounif:dr,0.4355,2000,216,0.4355
1876,11,3,ips,learning_rate:3.0,cover:16:psi:0:ips,0.2368,625,4,0.2368
17,10,4,mtr,learning_rate:0.3,epsilon:0:mtr,0.148649,148,18,0.148649
4054,14,10,ips,learning_rate:3.0,cover:16:psi:0.1:ips,0.8905,2000,76,0.8905
4519,16,10,ips,learning_rate:1.0,cover:1:nounif:ips,0.8805,2000,64,0.8805
8461,3,2,mtr,learning_rate:3.0,bag:4:mtr,0.236546,3196,36,0.236546
2923,12,10,ips,learning_rate:0.01,cover:16:psi:0:nounif:ips,0.6595,2000,216,0.6595
11068,8,2,mtr,learning_rate:0.03,cover:8:psi:1.0:nounif:mtr,0.127536,345,6,0.127536
1653,11,3,dr,learning_rate:0.3,cover:8:psi:0:dr,0.1696,625,4,0.1696
9535,6,26,mtr,learning_rate:10.0,bag:8:mtr,0.76945,20000,16,0.76945
8105,21,4,dr,learning_rate:1.0,cover:16:psi:0:dr,0.219907,1728,6,0.219907
7449,21,4,ips,learning_rate:0.03,bag:8:ips,0.191551,1728,6,0.191551
4563,16,10,dr,learning_rate:0.03,cover:4:psi:0:nounif:dr,0.8265,2000,64,0.8265
2583,12,10,dr,learning_rate:1.0,cover:4:psi:0.1:dr,0.694,2000,216,0.694
7070,20,10,dr,learning_rate:1.0,cover:16:psi:0:dr,0.7875,2000,240,0.7875
3438,14,10,dr,learning_rate:0.001,cover:1:dr,0.879,2000,76,0.879
420,10,4,dr,learning_rate:0.3,cover:4:psi:0:nounif:dr,0.148649,148,18,0.148649
10195,6,26,mtr,learning_rate:0.03,cover:16:psi:0.01:nounif:mtr,0.94805,20000,16,0.94805
2392,12,10,ips,learning_rate:0.3,bag:16:greedify:ips,0.7805,2000,216,0.7805
6128,18,10,mtr,learning_rate:10.0,cover:16:psi:0.1:mtr,0.8475,2000,6,0.8475
682,10,4,ips,learning_rate:0.01,cover:8:psi:0.01:nounif:ips,0.222973,148,18,0.222973
1707,11,3,dr,learning_rate:0.3,cover:8:psi:0.01:dr,0.168,625,4,0.168
7020,20,10,ips,learning_rate:3.0,cover:8:psi:1.0:ips,0.806,2000,240,0.806
10862,8,2,dr,learning_rate:3.0,cover:4:psi:1.0:nounif:dr,0.057971,345,6,0.057971
9967,6,26,mtr,learning_rate:10.0,cover:8:psi:0.01:mtr,0.92015,20000,16,0.92015
7807,21,4,mtr,learning_rate:0.3,cover:4:psi:0.1:nounif:mtr,0.284722,1728,6,0.284722
4973,16,10,mtr,learning_rate:0.1,cover:16:psi:0:mtr,0.8845,2000,64,0.8845
2875,12,10,ips,learning_rate:0.1,cover:8:psi:1.0:nounif:ips,0.8005,2000,216,0.8005
1402,11,3,ips,learning_rate:0.01,cover:1:nounif:ips,0.1216,625,4,0.1216
1304,11,3,mtr,learning_rate:0.3,bag:4:greedify:mtr,0.1136,625,4,0.1136
8232,21,4,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,0.212384,1728,6,0.212384
4276,16,10,ips,learning_rate:1.0,bag:2:ips,0.88,2000,64,0.88
10715,8,2,dr,learning_rate:0.03,cover:4:psi:0.01:dr,0.069565,345,6,0.069565
1814,11,3,mtr,learning_rate:0.1,cover:8:psi:1.0:mtr,0.2784,625,4,0.2784
3937,14,10,ips,learning_rate:0.1,cover:16:psi:0:ips,0.8755,2000,76,0.8755
6139,18,10,ips,learning_rate:0.03,cover:16:psi:0.1:nounif:ips,0.823,2000,6,0.823
4573,16,10,ips,learning_rate:1.0,cover:4:psi:0:nounif:ips,0.8825,2000,64,0.8825
1888,11,3,ips,learning_rate:0.01,cover:16:psi:0:nounif:ips,0.1136,625,4,0.1136
6279,20,10,ips,learning_rate:0.03,epsilon:0.02:ips,0.84,2000,240,0.84
774,10,4,dr,learning_rate:1.0,cover:8:psi:1.0:dr,0.310811,148,18,0.310811
154,10,4,ips,learning_rate:1.0,bag:4:ips,0.371622,148,18,0.371622
5315,18,10,mtr,learning_rate:3.0,bag:2:mtr,0.734,2000,6,0.734
2527,12,10,ips,learning_rate:0.3,cover:4:psi:0.01:ips,0.8375,2000,216,0.8375
1572,11,3,dr,learning_rate:0.3,cover:4:psi:0.1:nounif:dr,0.1216,625,4,0.1216
4350,16,10,dr,learning_rate:0.1,bag:16:dr,0.879,2000,64,0.879
4128,14,10,dr,learning_rate:0.3,cover:16:psi:1.0:nounif:dr,0.8865,2000,76,0.8865
9045,3,2,ips,learning_rate:0.1,cover:8:psi:0.1:nounif:ips,0.199937,3196,36,0.199937
5637,18,10,dr,learning_rate:3.0,cover:4:psi:0.01:dr,0.7975,2000,6,0.7975
9528,6,26,ips,learning_rate:1.0,bag:8:ips,0.95245,20000,16,0.95245
8977,3,2,mtr,learning_rate:10.0,cover:8:psi:0.01:mtr,0.238423,3196,36,0.238423
9697,6,26,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.8895,20000,16,0.8895
9318,3,2,ips,learning_rate:0.3,cover:16:psi:1.0:nounif:ips,0.285357,3196,36,0.285357
10953,8,2,ips,learning_rate:0.003,cover:8:psi:0.01:nounif:ips,0.02029,345,6,0.02029
8779,3,2,mtr,learning_rate:0.3,cover:4:psi:0.01:nounif:mtr,0.199625,3196,36,0.199625
7627,21,4,mtr,learning_rate:10.0,cover:1:mtr,0.137153,1728,6,0.137153
4732,16,10,ips,learning_rate:0.3,cover:4:psi:1.0:nounif:ips,0.878,2000,64,0.878
10019,6,26,dr,learning_rate:10.0,cover:8:psi:0.1:dr,0.93105,20000,16,0.93105
3638,14,10,mtr,learning_rate:0.03,cover:4:psi:0.1:nounif:mtr,0.8805,2000,76,0.8805
7422,21,4,ips,learning_rate:0.03,bag:4:ips,0.220486,1728,6,0.220486
7260,20,10,ips,learning_rate:1.0,cover:16:psi:1.0:nounif:ips,0.8325,2000,240,0.8325
8457,3,2,ips,learning_rate:1.0,bag:4:ips,0.294743,3196,36,0.294743
6921,20,10,ips,learning_rate:0.003,cover:8:psi:0.01:nounif:ips,0.79,2000,240,0.79
3518,14,10,mtr,learning_rate:10.0,cover:4:psi:0:mtr,0.879,2000,76,0.879
5236,18,10,ips,learning_rate:10.0,epsilon:0.02:ips,0.8405,2000,6,0.8405
2990,12,10,mtr,learning_rate:1.0,cover:16:psi:0.01:nounif:mtr,0.747,2000,216,0.747
7684,21,4,mtr,learning_rate:0.001,cover:4:psi:0:nounif:mtr,0.207755,1728,6,0.207755
10074,6,26,ips,learning_rate:10.0,cover:8:psi:1.0:ips,0.93815,20000,16,0.93815
2001,11,3,dr,learning_rate:0.1,cover:16:psi:0.1:nounif:dr,0.1264,625,4,0.1264
3143,14,10,mtr,learning_rate:0.001,epsilon:0.02:mtr,0.889,2000,76,0.889
3290,14,10,mtr,learning_rate:0.1,bag:8:mtr,0.877,2000,76,0.877
10388,8,2,dr,learning_rate:0.01,epsilon:0.05:dr,0.049275,345,6,0.049275
4858,16,10,ips,learning_rate:0.01,cover:8:psi:0.1:ips,0.8785,2000,64,0.8785
8887,3,2,mtr,learning_rate:0.3,cover:4:psi:1.0:nounif:mtr,0.299124,3196,36,0.299124
1327,11,3,ips,learning_rate:0.1,bag:8:greedify:ips,0.2496,625,4,0.2496
1496,11,3,mtr,learning_rate:1.0,cover:4:psi:0.01:mtr,0.2352,625,4,0.2352
8761,3,2,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.237797,3196,36,0.237797
3430,14,10,ips,learning_rate:1.0,bag:16:greedify:ips,0.885,2000,76,0.885
7042,20,10,mtr,learning_rate:0.3,cover:8:psi:1.0:nounif:mtr,0.836,2000,240,0.836
6558,20,10,ips,learning_rate:1.0,bag:16:greedify:ips,0.8145,2000,240,0.8145
10208,6,26,dr,learning_rate:10.0,cover:16:psi:0.01:nounif:dr,0.74495,20000,16,0.74495
4714,16,10,ips,learning_rate:10.0,cover:4:psi:1.0:ips,0.881,2000,64,0.881
4509,16,10,dr,learning_rate:0.03,cover:1:nounif:dr,0.8245,2000,64,0.8245
8175,21,4,ips,learning_rate:0.01,cover:16:psi:0.01:nounif:ips,0.167824,1728,6,0.167824
7278,21,4,ips,learning_rate:0.001,epsilon:0:ips,0.164352,1728,6,0.164352
3854,14,10,mtr,learning_rate:0.03,cover:8:psi:0.1:nounif:mtr,0.886,2000,76,0.886
458,10,4,mtr,learning_rate:10.0,cover:4:psi:0.01:mtr,0.385135,148,18,0.385135
2159,12,10,mtr,learning_rate:10.0,epsilon:0.05:mtr,0.501,2000,216,0.501
9861,6,26,ips,learning_rate:0.001,cover:4:psi:1.0:nounif:ips,0.95045,20000,16,0.95045
433,10,4,ips,learning_rate:0.001,cover:4:psi:0.01:ips,0.47973,148,18,0.47973
11043,8,2,ips,learning_rate:0.1,cover:8:psi:1.0:ips,0.147826,345,6,0.147826
10989,8,2,ips,learning_rate:0.1,cover:8:psi:0.1:ips,0.098551,345,6,0.098551
7858,21,4,mtr,learning_rate:0.1,cover:4:psi:1.0:nounif:mtr,0.485532,1728,6,0.485532
9079,3,2,mtr,learning_rate:1.0,cover:8:psi:1.0:mtr,0.27816,3196,36,0.27816
